Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,1093,,5161,APLICADOR CLIP LIGACLIP CINZA M/G 10/11MM -ER320,,UNIDADE,,"999,3500",1,"999,35",,C,"12.002.250,54",,"97,23"
,1094,,7995,ATADURA GESSADA CREMER 15CMX3M-214352,,UNIDADE,,"2,8887",344,"993,71",,C,"12.003.244,26",,"97,24"
,1095,,16061,"FIO GUIA ROSEN 0,035POL 260CM-THSCF3526015ROSEN",,UNIDADE,,"990,0000",1,"990,00",,C,"12.004.234,26",,"97,25"
,1096,,19654,SUPLEMENTO ALIMENTAR FRESUBIN JUCY DRINK MACA 200ML FR,,FRASC C/200ML,,"16,4986",60,"989,92",,C,"12.005.224,17",,"97,25"
,1097,,20166,"DIPROGENTA 0,64/1MG/G-30G BG CREM-BETAMET DIP/GENTAMICINA",,BISN C/30G,,"36,4000",27,"982,80",,C,"12.006.206,97",,"97,26"
,1098,,28393,LAMINA BISTURI ACO CARBONO FEATHER N15,,UNIDADE,,"2,1148",461,"974,90",,C,"12.007.181,88",,"97,27"
,1099,,3352,SUMAX 50MG COMP-SUMATRIPTANA,,COMP C/50MG,,"10,3424",94,"972,18",,C,"12.008.154,06",,"97,28"
,1100,,188844,SERINGA FREKA CONNECT ENFIT/PRONEO 60ML-BRL9000786S,,UNIDADE,,"4,9069",198,"971,56",,C,"12.009.125,62",,"97,28"
,1101,,44058,TROCARTE ENDOPATH XCEL 11-100MM-B11LT,,UNIDADE,,"161,8700",6,"971,22",,C,"12.010.096,84",,"97,29"
,1102,,174372,ESPACADOR ORAL MED AEROSOL AGACHAMBER BABY(<3ANOS)EA205,,UNIDADE,,"34,5182",28,"966,51",,C,"12.011.063,35",,"97,30"
,1103,,15295,SISTEMA CONTROLE INCONTINENCIA FECAL FLEXI SEAL-1237271,,UNIDADE,,"964,6559",1,"964,66",,C,"12.012.028,01",,"97,31"
,1104,,29144,CATETER INTRAV PERIFERICO C/DISPO SEG ADVA 22G-11336,,UNIDADE,,"2,0957",457,"957,75",,C,"12.012.985,76",,"97,32"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,1105,,31971,FITA HIPOALERGENICA MICROPOROSA ESTERIL 5CMX30CM-230635,,UNIDADE,,"2,3887",399,"953,10",,C,"12.013.938,86",,"97,32"
,1106,,22761,"ELETRODO BIPOLAR 24FR TIPO ALCA CORTE 3,0MM-BDC24FR",,UNIDADE,,"950,0000",1,"950,00",,C,"12.014.888,86",,"97,33"
,1107,,220953,"GRAMPEADOR CIRCULAR INTRAMARLEX III 29X4,8MM-GCA32948",,UNIDADE,,"950,0000",1,"950,00",,C,"12.015.838,86",,"97,34"
,1108,,213471,"GRAMPEADOR CORTANTE LINEAR OLTRAMED 3,8MM-TLCS80X38",,UNIDADE,,"950,0000",1,"950,00",,C,"12.016.788,86",,"97,35"
,1109,,207145,FIO SUTURA ABSORVIVEL PDS II 6-0 75CM C/AGU-PDP127H,,UNIDADE,,"59,2352",16,"947,76",,C,"12.017.736,62",,"97,35"
,1110,,2129,PROLOPA 100/25MG COMP DISP-LEVODOPA/BENSERAZIDA,,COMPRIMIDO,,"2,5066",372,"932,47",,C,"12.018.669,09",,"97,36"
,1111,,208626,FLUCONAZOL 2 MG/ML-100ML BLS SF EV-BEKER,,BOLSA C/200MG,,"6,9037",135,"932,00",,C,"12.019.601,09",,"97,37"
,1112,,145499,FUROSEMIDA 10MG/ML-2ML AMP IM/EV HYPOFARMA,,AMP C/20MG,,"0,7900",1176,"929,05",,C,"12.020.530,14",,"97,38"
,1113,,2594,NITROPRUS 50MG FR/AMP EV-NITROPRUSSETO,,FA C/50MG,,"22,6585",41,"929,00",,C,"12.021.459,14",,"97,38"
,1114,,199924,FILTRO UMIDIFICADOR ADULT HMEF 150-1000ML-YFHAT,,UNIDADE,,"5,1527",180,"927,49",,C,"12.022.386,63",,"97,39"
,1115,,188851,SONDA NASOENTERAL ENFIT FREKA TUBE 12FR 120CM-BRL7981829,,UNIDADE,,"29,9058",31,"927,08",,C,"12.023.313,71",,"97,40"
,1116,,7644,FIO SUTURA ABSORVIVEL PDS II 3-0 70CM C/1 AGU-Z316H,,UNIDADE,,"16,2359",57,"925,44",,C,"12.024.239,15",,"97,41"
,1117,,30400,CATETER ANGIOGRAFICO OPTITORQUE JL 5FR 100CM-RH5CL4000M,,UNIDADE,,"308,0000",3,"924,00",,C,"12.025.163,15",,"97,41"
,1118,,206838,"SONDA ENDOTRAQUEAL COMPER TIPO BARRIL C/BALAO 7,5MM-010075CB",,UNIDADE,,"6,9629",132,"919,11",,C,"12.026.082,26",,"97,42"
,1119,,206893,FIO SUTURA ABSORV VICRYL PLUS VIOL 2-0 70CM AG 4CM-VCP351H,,UNIDADE,,"7,5918",121,"918,61",,C,"12.027.000,87",,"97,43"
,1120,,7969,ALCOOL ETILICO RIO QUIMICA 70%-1L FR,,UNIDADE,,"6,6076",139,"918,46",,C,"12.027.919,33",,"97,44"
,1121,,199812,"AGULHA HIPODERMICA C/DISP SEG ECLIPSE 0,60X25MM-30281464",,UNIDADE,,"0,4740",1923,"911,59",,C,"12.028.830,93",,"97,44"
,1122,,69839,PONTEIRA DISSECTORA 52X3MM-33010200,,UNIDADE,,"910,0000",1,"910,00",,C,"12.029.740,93",,"97,45"
,1123,,205661,"PONTEIRA MICRODISSECTORA 45GR 133,5X3MM-51020600",,UNIDADE,,"910,0000",1,"910,00",,C,"12.030.650,93",,"97,46"
,1124,,16551,PLASMA LYTE 500ML BOLSA SF EV-,,BOLSA C/500ML,,"22,6347",40,"905,39",,C,"12.031.556,32",,"97,47"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,,,,CLOR SODIO/GLIC SODIO/ASSOC,,,,,,,,,,,
,1125,,9326,SONDA ASPIRACAO TRAQUEAL 12 S/ VALVULA,,UNIDADE,,"0,6838",1321,"903,34",,C,"12.032.459,66",,"97,47"
,1126,,36944,BANDAGEM ELASTICA ESTERIL FAIXA SMARCH 15CMX2M-207005,,UNIDADE,,"18,0652",50,"903,26",,C,"12.033.362,92",,"97,48"
,1127,,1371,HYFREN 1MG/ML-1ML AMP EV-EPINEFRINA,,AMP C/1MG,,"1,0489",860,"902,03",,C,"12.034.264,94",,"97,49"
,1128,,6172,"FIO GUIA HIDROFILICO ROADRUNNER 0,035 260CM-RPC35260",,UNIDADE,,"900,0000",1,"900,00",,C,"12.035.164,94",,"97,50"
,1129,,78520,"PARAFUSO BLOQUEIO NEOGEN 4,5X30MM-33111030",,UNIDADE,,"900,0000",1,"900,00",,C,"12.036.064,94",,"97,50"
,1130,,199013,PASSADOR SUTURA DIREITA 25GR-PA23025D,,UNIDADE,,"900,0000",1,"900,00",,C,"12.036.964,94",,"97,51"
,1131,,5804,DISSECTOR RETO 52X3MM-PA02030007,,UNIDADE,,"900,0000",1,"900,00",,C,"12.037.864,94",,"97,52"
,1132,,204726,SPLINT NASAL RICHARDS INTERNAL SILICONE-R10314700,,UNIDADE,,"450,0000",2,"900,00",,C,"12.038.764,94",,"97,52"
,1133,,201794,SLING INCONTINENCIA FEMININO EZMESH-6143102001,,UNIDADE,,"900,0000",1,"900,00",,C,"12.039.664,94",,"97,53"
,1134,,14084,"(BC)FIO GUIA HIDROFILICO AQUATRACK 0,035 260CM-C3526RSA",,UNIDADE,,"900,0000",1,"900,00",,C,"12.040.564,94",,"97,54"
,1135,,558,"NEOCAINA PESADA 0,5%-4ML AMP-BUPIVACAINA/GLICOSE",,AMPOLA,,"6,5272",137,"894,23",,C,"12.041.459,17",,"97,55"
,1136,,102029,"CATETER GUIA HEARTRAIL IL 1,0 6FR 100CM-GCF6IR100N",,UNIDADE,,"880,0000",1,"880,00",,C,"12.042.339,17",,"97,55"
,1137,,214999,CEFTRIAXONA 1.000 MG FR/AMP IM-BLAU,,FA C/1000MG,,"58,4100",15,"876,15",,C,"12.043.215,32",,"97,56"
,1138,,197460,"CANULA MICRODEBRIDACAO OT1 IA 40G 4,2X115MM-2741CF1105L",,UNIDADE,,"875,0000",1,"875,00",,C,"12.044.090,32",,"97,57"
,1139,,203,"FRONTAL 0,5MG COMP-ALPRAZOLAM",,"COMP C/0,5MG",,"1,7609",496,"873,41",,C,"12.044.963,73",,"97,58"
,1140,,213986,"SACO LIXO AZUL 0,6G 100L UND-136",,UNIDADE,,"0,4013",2171,"871,30",,C,"12.045.835,03",,"97,58"
,1141,,75007,"BAINHA ACESSO URETERAL FLEXOR 10,7FR 45CM-FUS107045",,UNIDADE,,"870,0000",1,"870,00",,C,"12.046.705,03",,"97,59"
,1142,,197052,MILRINONA 1MG/ML-10ML FR/AMP MANIPULADO,,AMP C/10MG,,"37,5312",23,"863,22",,C,"12.047.568,24",,"97,60"
,1143,,39114,"FIO GUIA PONTA J AMPLATZ 0,035"" 260CM-M001465020",,UNIDADE,,"858,8000",1,"858,80",,C,"12.048.427,04",,"97,60"
,1144,,33813,"FIO GUIA AMPLATZ SUPER STIFF J 0,035"" 180CM-M001465010",,UNIDADE,,"858,8000",1,"858,80",,C,"12.049.285,84",,"97,61"
,1145,,9091,MANTA TERMICA AD MEMBRO ,,UNIDADE,,"34,3437",25,"858,59",,C,"12.050.144,44",,"97,62"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,,,,INFERIOR BAIR HUGGER 91X152CM-52500,,,,,,,,,,,
,1146,,9016,LANCETA ACCUCHECK SAFE T PRO UNO-05888662200,,UNIDADE,,"0,1324",6474,"857,23",,C,"12.051.001,66",,"97,62"
,1147,,7638,FIO SUTURA ABSORVIVEL PDS II 7-0 75CM C/2 AGU-Z135H,,UNIDADE,,"50,3129",17,"855,32",,C,"12.051.856,98",,"97,63"
,1148,,181802,ROSUVASTATINA 10MG COMP REV-ATHAIA,,COMP C/10MG,,"1,0195",838,"854,33",,C,"12.052.711,31",,"97,64"
,1149,,64738,FAULDCARBO 10MG/ML-45ML FR/AMP EV-CARBOPLATINA,,FA C/450MG,,"284,6706",3,"854,01",,C,"12.053.565,32",,"97,64"
,1150,,216048,AGULHA P/BIOPSIA TECIDO MOLE 18GX300MM-UG1830000,,UNIDADE,,"850,0000",1,"850,00",,C,"12.054.415,32",,"97,65"
,1151,,220910,BROCA CIRURGICA DIAMANTADA 3X70MM-R21DU7030,,UNIDADE,,"850,0000",1,"850,00",,C,"12.055.265,32",,"97,66"
,1152,,14698,EQUIPO PUMP IRRIGACAO TUBO FMS-284610,,UNIDADE,,"847,0000",1,"847,00",,C,"12.056.112,32",,"97,67"
,1153,,93318,POEMMY 50MG/ML-5ML SER PREEN IM-FULVESTRANTO(GELAD),,SERINGA PREEN,,"211,5150",4,"846,06",,C,"12.056.958,38",,"97,67"
,1154,,37050,NISTATINA/OX ZINCO 100.000UI/200MG/G-60G BG POM TOP EMS,,BISN C/60G,,"8,9908",94,"845,13",,C,"12.057.803,51",,"97,68"
,1155,,8500,CURATIVO HIDROCELULAR TRAQUEOSTOMIA ALLEVYN 9X9CM-66007640,,UNIDADE,,"11,3977",74,"843,43",,C,"12.058.646,94",,"97,69"
,1156,,34000,MANITOL 20%-250ML FR SF BAXTER,,FRASC C/250ML,,"10,1595",83,"843,24",,C,"12.059.490,18",,"97,69"
,1157,,11578,GRAMPEADOR ENDO GIA ULTRA UNIVERSAL GRANDE 26CM-EGIAUXL,,UNIDADE,,"840,0000",1,"840,00",,C,"12.060.330,18",,"97,70"
,1158,,3167,REPOFLOR 100MG CAPS GEL-SACCHAROMYCES BOULARDII,,CAPS C/100MG,,"1,7069",492,"839,78",,C,"12.061.169,96",,"97,71"
,1159,,19443,FORMULA LACTEA NAN 2 SUPREME 800G LATA,,LATA C/800G,,"104,7573",8,"838,06",,C,"12.062.008,02",,"97,71"
,1160,,7577,FIO SUTURA ABSORVIVEL MONOCRYL 3-0 70CM C/1 AGU-Y427H,,UNIDADE,,"9,3693",89,"833,86",,C,"12.062.841,88",,"97,72"
,1161,,7613,FIO SUTURA NAO ABSORV MONONYLON 3-0 45CM C/1 AGU-1171T,,UNIDADE,,"2,0789",401,"833,64",,C,"12.063.675,52",,"97,73"
,1162,,157257,ESCOVA ASSEPSIA CLOREXIDINA DEGERMANTE CRISTALIA 2%-454708,,UNIDADE,,"1,9012",438,"832,74",,C,"12.064.508,26",,"97,73"
,1163,,7755,FIO SUTURA ABSORVIVEL VICRYL 3-0 70CM C/1 AGU-J316H,,UNIDADE,,"5,1293",161,"825,82",,C,"12.065.334,08",,"97,74"
,1164,,14972,TROCARTE VERSAPORT V2 C/ CANULA FIXACAO 12X70MM-,,UNIDADE,,"206,2750",4,"825,10",,C,"12.066.159,18",,"97,75"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,,,,ONB12STF,,,,,,,,,,,
,1165,,211240,HEMOCONCENTRADOR CEC ADULTO DF06-ALC900,,UNIDADE,,"821,8700",1,"821,87",,C,"12.066.981,05",,"97,75"
,1166,,149552,CLOCEF 1.000MG FR/AMP EV/IM-CEFEPIMA,,FA C/1000MG,,"7,7469",106,"821,17",,C,"12.067.802,22",,"97,76"
,1167,,10286,"MAGNEN B6 722,2/1MG COMP REV-MAGNESIO/PIRIDOXINA",,COMPRIMIDO,,"3,9468",208,"820,93",,C,"12.068.623,15",,"97,77"
,1168,,31366,DVD IMPRIMIVEL JATO TINTA UND-PP100,,UNIDADE,,"1,7826",460,"820,01",,C,"12.069.443,16",,"97,77"
,1169,,199970,EQUIPO BOMBA INFUSOR AUTOFUSER 150ML-SAF156,,UNIDADE,,"203,6687",4,"814,67",,C,"12.070.257,83",,"97,78"
,1170,,19565,DIETA PARENTERAL NUTRIFICA ESPECIALIZADA ACIMA 1800ML,,MILILITRO,,"0,3771",2160,"814,54",,C,"12.071.072,37",,"97,79"
,1171,,1791,GLICOSE 500MG/ML(50%)-10ML AMP EV ISOFARMA,,AMP C/10ML,,"0,4812",1670,"803,67",,C,"12.071.876,04",,"97,79"
,1172,,15115,"FIO GUIA AMPLATZ 0,035 260CM-THSF35260AES",,UNIDADE,,"800,4600",1,"800,46",,C,"12.072.676,50",,"97,80"
,1173,,30908,MANIPULADOR UTERINO DESCARTAVEL M 35X355MM-MA05002,,UNIDADE,,"800,0000",1,"800,00",,C,"12.073.476,50",,"97,81"
,1174,,11197,"FIO GUIA PTFE AMPLATZER 0,035 1,5MM 260CM-9GW002",,UNIDADE,,"800,0000",1,"800,00",,C,"12.074.276,50",,"97,81"
,1175,,168938,EQUIPO BOMBA INFUSAO PUMP STK-740030100,,UNIDADE,,"400,0000",2,"800,00",,C,"12.075.076,50",,"97,82"
,1176,,220695,"GUIA FLEXIVEL PASSADOR SUTURA TIPO 4 1,5X239MM-304001",,UNIDADE,,"800,0000",1,"800,00",,C,"12.075.876,50",,"97,83"
,1177,,9283,SERINGA DESCART 5ML LUERLOCK S/AGULHA-990175,,UNIDADE,,"0,3100",2563,"794,47",,C,"12.076.670,97",,"97,83"
,1178,,29242,XYLESTESIN 10%-50ML FR SPR TOP-LIDOCAINA,,FRASC C/50ML,,"52,9581",15,"794,37",,C,"12.077.465,34",,"97,84"
,1179,,28877,LAMINA LARINGOSCOPIO DESCARTAVEL XBLADE-X3003000,,UNIDADE,,"198,3048",4,"793,22",,C,"12.078.258,56",,"97,84"
,1180,,1318,"NILPERIDOL 2,5/0,0785MG/ML-2ML AMP IM/EV-DROPERID/FENTANILA",,AMPOLA,,"12,9703",61,"791,19",,C,"12.079.049,75",,"97,85"
,1181,,33240,SERINGA DESCART PERDA RESISTEN PERIFIX LOR LUER SLIP-4637100,,UNIDADE,,"24,4862",32,"783,56",,C,"12.079.833,31",,"97,86"
,1182,,201430,EQUIPO IRRIGACAO HISTEROSCOPIA 2 VIAS-EQH02ST00,,UNIDADE,,"390,0000",2,"780,00",,C,"12.080.613,31",,"97,86"
,1183,,24369,IOPAMIRON 300 612MG/ML-50ML FR/AMP EV(IOPAMIDOL),,FA C/50ML,,"39,0000",20,"780,00",,C,"12.081.393,31",,"97,87"
,1184,,41339,LAMINA P/ MICRO SERRA 9X40MM-SS009K40/792790200,,UNIDADE,,"780,0000",1,"780,00",,C,"12.082.173,31",,"97,88"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,1185,,89909,"DIETA ENTERAL DIBEN 1,5 HP 1000ML BOLSA",,BOLSA C/1000ML,,"45,7744",17,"778,16",,C,"12.082.951,47",,"97,88"
,1186,,199547,"AGULHA S-MONOVETTE C/DISP SEG 0,7X25MM 22G-851441200",,UNIDADE,,"0,7773",1000,"777,32",,C,"12.083.728,79",,"97,89"
,1187,,206180,CAPA P/ MICROSCOPIO CIRURGICO ZEISS 122X209CM-306070,,UNIDADE,,"194,1709",4,"776,68",,C,"12.084.505,48",,"97,90"
,1188,,7932,AGULHA BIOPSIA ASP MED OSSEA TLOK 15G-DBMNI1501,,UNIDADE,,"129,1939",6,"775,16",,C,"12.085.280,64",,"97,90"
,1189,,1846,TRIANCIL 20 MG/ML-1ML FR/AMP ART(TRIANCINOLONA),,FA C/20MG,,"25,7268",30,"771,80",,C,"12.086.052,44",,"97,91"
,1190,,205642,SCALP INTRAVENOSO C/DISP SEG SAFER 21G-315167021,,UNIDADE,,"1,2571",613,"770,63",,C,"12.086.823,07",,"97,91"
,1191,,46993,"FIO GUIA RADIFOCUS 0,035POL 260CM-RFGA35263M",,UNIDADE,,"767,0000",1,"767,00",,C,"12.087.590,07",,"97,92"
,1192,,7557,FIO SUTURA NAO ABSORV ETHIBOND EXCEL 5 4X75CM C/1 AGU-MB46G,,UNIDADE,,"31,4325",24,"754,38",,C,"12.088.344,45",,"97,93"
,1193,,9019,LENCOL HOSPITALAR DESCART PAPEL BRANCO 50CMX50M ROLO,,UNIDADE,,"12,5346",60,"752,07",,C,"12.089.096,53",,"97,93"
,1194,,67432,SACO AMOSTRA TRANSPARENTE ESTERIL 15X30CM UND,,UNIDADE,,"75,0000",10,"750,00",,C,"12.089.846,53",,"97,94"
,1195,,74781,"CANULA ARTROSCOPICA SINFIX 8,5X70MM-1252470",,UNIDADE,,"250,0000",3,"750,00",,C,"12.090.596,53",,"97,94"
,1196,,8373,CATETER VENOSO CENTRAL CERTOFIX BBRAUN 16G 20CM 1LUM-4160266,,UNIDADE,,"124,6681",6,"748,01",,C,"12.091.344,54",,"97,95"
,1197,,59,AAS 100MG COMP-ACIDO ACETILSALICILICO,,COMP C/100MG,,"0,6872",1085,"745,59",,C,"12.092.090,12",,"97,96"
,1198,,46536,GLICOSE 5%-250ML FR SF ISENTO PVC EV HALEX ISTAR,,FRASC C/250ML,,"7,5090",99,"743,39",,C,"12.092.833,51",,"97,96"
,1199,,182005,HIALURONIDASE 65 UTR/G-4G BIS-MANIP,,BISN C/4G,,"61,7106",12,"740,53",,C,"12.093.574,04",,"97,97"
,1200,,1857,APRESOLINA 25MG DRG-HIDRALAZINA,,DRAGEA,,"0,3963",1859,"736,73",,C,"12.094.310,77",,"97,97"
,1201,,32694,FIO SUTURA ABSORVIVEL PDS II 5-0 75CM C/2 AGU-Z126H,,UNIDADE,,"38,5664",19,"732,76",,C,"12.095.043,53",,"97,98"
,1202,,140553,TUBO ENDOTRAQUEAL PVC C/BAL COMPER 7MM-010070CB,,UNIDADE,,"6,5051",112,"728,57",,C,"12.095.772,09",,"97,99"
,1203,,2369,SELOZOK 50MG COMP LIB CONT-METOPROLOL SUCC,,COMP C/50MG,,"1,4792",491,"726,27",,C,"12.096.498,37",,"97,99"
,1204,,72903,"BOBINA PLAST PICOT TRANSP PABD 0,055 11KG 50X70CM 550 UND",,UNIDADE,,"72,6165",10,"726,16",,C,"12.097.224,53",,"98,00"
,1205,,7902,KIT DRENAGEM PNEUMOTORAX PNEUMOVALVE C/DRENO 14MM-,,UNIDADE,,"362,9834",2,"725,97",,C,"12.097.950,50",,"98,00"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,,,,407020,,,,,,,,,,,
,1206,,23171,CATETER INTRAV PERIF C/DISPO SEG AUTOGUARD BD 18G-381844,,UNIDADE,,"2,5298",285,"720,99",,C,"12.098.671,49",,"98,01"
,1207,,7373,TELA CIRURGICA SEMI-ABSORVIVEL ULTRAPRO 30X30CM-UML1,,UNIDADE,,"719,3600",1,"719,36",,C,"12.099.390,85",,"98,02"
,1208,,1099,PROLIA 60MG/ML-1ML SER PREEN-DENOSUMABE,,SERINGA PREEN,,"718,2196",1,"718,22",,C,"12.100.109,07",,"98,02"
,1209,,105419,"ONTAX 6MG/ML-16,7ML FR/AMP EV-PACLITAXEL(QT)",,FA C/100MG,,"70,7904",10,"707,90",,C,"12.100.816,97",,"98,03"
,1210,,7582,FIO SUTURA ABSORVIVEL MONOCRYL 5-0 45CM C/1 AGU-Y844G,,UNIDADE,,"17,2589",41,"707,62",,C,"12.101.524,59",,"98,03"
,1211,,160194,"CURATIVO TEGADERM CHG 7,0X8,5CM-1660R",,UNIDADE,,"46,8823",15,"703,23",,C,"12.102.227,82",,"98,04"
,1212,,23630,FAULDOXO 2MG/ML-25ML FR/AMP EV-DOXORRUBICINA,,FA C/50MG,,"87,7010",8,"701,61",,C,"12.102.929,43",,"98,04"
,1213,,150430,ELETRODO BIPOLAR 24FR-S1ADG24,,UNIDADE,,"700,9991",1,"701,00",,C,"12.103.630,43",,"98,05"
,1214,,215119,BROCA CARBIDE ODONTO-CCCC703PM44,,UNIDADE,,"700,0000",1,"700,00",,C,"12.104.330,43",,"98,06"
,1215,,215152,"BROCA CARBIDE ODONTOLOGICA 55X1,2MM-CCCC702PM44",,UNIDADE,,"700,0000",1,"700,00",,C,"12.105.030,43",,"98,06"
,1216,,212794,"STENT FARMACOLOGICO SYNSIRO PRO 2,25X35MM 140CM-419197",,UNIDADE,,"700,0000",1,"700,00",,C,"12.105.730,43",,"98,07"
,1217,,212821,"(BC)STENT FARMACOLOGICO SYNSIRO PRO 2,5X40MM 140CM-419204",,UNIDADE,,"700,0000",1,"700,00",,C,"12.106.430,43",,"98,07"
,1218,,212853,(BC)STENT FARMACOLOGICO SYNSIRO PRO 3X40MM 140CM-419206,,UNIDADE,,"700,0000",1,"700,00",,C,"12.107.130,43",,"98,08"
,1219,,179832,"CANULA ARTROSCOPIA 8,5X70MM-3300005",,UNIDADE,,"350,0000",2,"700,00",,C,"12.107.830,43",,"98,08"
,1220,,212812,"(BC)STENT FARMACOLOGICO SYNSIRO PRO 3,5X18MM 140CM-419177",,UNIDADE,,"700,0000",1,"700,00",,C,"12.108.530,43",,"98,09"
,1221,,154433,"CANULA MICRODEBRIDACAO AMC 2,4X4,5MM-890600000",,UNIDADE,,"700,0000",1,"700,00",,C,"12.109.230,43",,"98,10"
,1222,,212798,"STENT FARMACOLOGICO SYNSIRO PRO 2,5X30MM 140CM-419192",,UNIDADE,,"700,0000",1,"700,00",,C,"12.109.930,43",,"98,10"
,1223,,6154,"FIO GUIA AMPLATZ 0,035 180CM CURVO-THSCF351803AES",,UNIDADE,,"700,0000",1,"700,00",,C,"12.110.630,43",,"98,11"
,1224,,152078,FLUCISTEIN 100MG/ML(10%)-3ML AMP EV-ACETILCISTEINA,,AMP C/300MG,,"2,2780",307,"699,33",,C,"12.111.329,76",,"98,11"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
,1225,,354,AZITROMICINA 500MG COMP REV EUROFARMA,,COMP C/500MG,,"4,9520",141,"698,23",,C,"12.112.027,99",,"98,12"
,1226,,7996,ATADURA GESSADA CREMER 20CMX4M-216097,,UNIDADE,,"4,5191",154,"695,94",,C,"12.112.723,93",,"98,12"
,1227,,43299,LAMINA SHAVER COOLCUT 4MM 13CM-AR8400DS,,UNIDADE,,"690,0000",1,"690,00",,C,"12.113.413,93",,"98,13"
,1228,,9166,FITA HIPOALERGENICA MICROPOROSA 3M 5CMX10M-1530,,UNIDADE,,"8,3422",82,"684,06",,C,"12.114.097,99",,"98,14"
,1229,,45209,RINGER LACTATO 500ML SF ISENTO PVC HALEX ISTAR,,FRASC C/500ML,,"9,8299",68,"668,43",,C,"12.114.766,42",,"98,14"
,1230,,33759,TIAMINA(VIT B1) 100MG/ML-1ML AMP EV/IM(MANIPULADO),,AMP C/100MG,,"1,7260",387,"667,94",,C,"12.115.434,36",,"98,15"
,1231,,188840,"SERINGA FREKA CONNECT ENFIT/PRONEO 2,5ML-BRL9000782LDT",,UNIDADE,,"1,9668",338,"664,78",,C,"12.116.099,14",,"98,15"
,1232,,39868,CATETER ANGIOGRAFICO TEMPO C1 4FR 65CM-451442V0,,UNIDADE,,"330,0000",2,"660,00",,C,"12.116.759,14",,"98,16"
,1233,,8796,FIXADOR CANULA TRAQUEOSTOMIA C/ VELCRO MEDFIX ADULTO-104010,,UNIDADE,,"10,1368",65,"658,89",,C,"12.117.418,03",,"98,16"
,1234,,1556,ALLEGRA 6MG/ML-150ML FR SUSP-FEXOFENADINA,,FRASC C/150ML,,"73,1292",9,"658,16",,C,"12.118.076,20",,"98,17"
,1235,,186243,PARAFUSO BLOQUEADO TX6 2X10MM-TI0010020010,,UNIDADE,,"328,9000",2,"657,80",,C,"12.118.734,00",,"98,17"
,1236,,1036,"KOLLAGENASE 0,6UI/G-30G BG POM TOP-COLAGENASE",,BISN C/30G,,"12,8585",51,"655,78",,C,"12.119.389,78",,"98,18"
,1237,,1798,GLICOSE 5%-500ML SF PVC EV BAXTER,,FRASC C/500ML,,"5,8019",113,"655,62",,C,"12.120.045,40",,"98,18"
,1238,,4175,FORMULA LACTEA NEOCATE NEO ADVANCE S/ SABOR 400G LATA,,LATA C/400G,,"218,3704",3,"655,11",,C,"12.120.700,51",,"98,19"
,1239,,78798,"CLORETO SODIO 0,9%-250ML FR ISENTO PVC EV HALEX ISTAR",,FRASC C/250ML,,"7,1988",91,"655,09",,C,"12.121.355,60",,"98,19"
,1240,,39784,LUBRIFICANTE/SECANTE INSTRUMENTAL NEOSEC 1L UND,,UNIDADE,,"93,1223",7,"651,86",,C,"12.122.007,46",,"98,20"
,1241,,21603,(O)SPLINT NASAL SETORMED-043010300,,UNIDADE,,"325,0000",2,"650,00",,C,"12.122.657,46",,"98,20"
,1242,,154575,"KIT CANULA TRAQUEOSTOMIA C/BALAO SHILEY 7,5MM-6CN75ER",,UNIDADE,,"648,7420",1,"648,74",,C,"12.123.306,20",,"98,21"
,1243,,253,"AMOXICILINA/CLAVULANATO POT 250/62,5MG/5ML-75ML FR SUSP EMS",,FRASC C/75ML,,"20,7633",31,"643,66",,C,"12.123.949,86",,"98,22"
,1244,,154566,KIT CANULA TRAQUEOSTOMIA C/BALAO SHILEY 7MM-5CN70ER,,UNIDADE,,"642,8579",1,"642,86",,C,"12.124.592,72",,"98,22"
,1245,,202157,ANTARA IV 100 MG/ML-5ML FR/AMP EV(LEVETIRACETAM),,FA C/500MG,,"6,2922",102,"641,81",,C,"12.125.234,53",,"98,23"
Seq.,,Produto,,,Unidade,,,,,,C*,,,% Acum.,
,,,,,,,Custo Unitário,,Qtd Consumo,Vl Custo Período,,,Custo Acumulado,,
