Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,,,,,,,,W578,,16/06/2027,,348,,"0,000",,,,"15,000",,
,,,,,,,,W578,,16/06/2027,,501,,"0,000",,,,"195,000",,
Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,85,"DOTAREM 0,5MMOL/ML-10ML FR/AMP EV-ACIDO GADOTERICO",,FA C/5MMO,,"26,000",,25GD634A,,30/09/2028,,332,,"0,000",,,,"1,000",,
,,,,,,,,25GD646C,,30/11/2028,,349,,"0,000",,,,"25,000",,
,95,MYFORTIC 360MG COMP REV-MICOFENOLATO SODIO,,COMP C/36,,"158,000",,NF3080,,30/04/2026,,342,,"0,000",,,,"24,000",,
,,,,,,,,NV2956,,28/02/2027,,332,,"0,000",,,,"10,000",,
,,,,,,,,NV2956,,28/02/2027,,334,,"0,000",,,,"1,000",,
,,,,,,,,NV2956,,28/02/2027,,342,,"0,000",,,,"3,000",,
,,,,,,,,NV2956,,28/02/2027,,501,,"0,000",,,,"120,000",,
,109,ACIDO TRANEXAMICO 250MG COMP EMS,,COMP C/25,,"82,008",,4Q3912,,31/01/2027,,332,,"0,000",,,,"1,000",,
,,,,,,,,4Q3912,,31/01/2027,,334,,"0,000",,,,"4,000",,
,,,,,,,,4Q3904,,31/01/2027,,337,,"0,000",,,,"2,000",,
,,,,,,,,4U9471,,31/05/2027,,332,,"0,000",,,,"6,008",,
,,,,,,,,5A4135,,31/08/2027,,336,,"0,000",,,,"2,000",,
,,,,,,,,5G5002,,17/01/2028,,332,,"0,000",,,,"2,000",,
,,,,,,,,5G5002,,17/01/2028,,334,,"0,000",,,,"3,000",,
,,,,,,,,5G5002,,17/01/2028,,337,,"0,000",,,,"2,000",,
,,,,,,,,513199,,23/02/2028,,332,,"0,000",,,,"24,000",,
,,,,,,,,513199,,23/02/2028,,501,,"0,000",,,,"36,000",,
,112,TRANSAMIN 50MG/ML-5ML AMP EV-ACIDO TRANEXAMICO,,AMP C/250,,"120,000",,0324.021,,30/03/2026,,335,,"0,000",,,,"1,000",,
,,,,,,,,0824.022,,31/08/2026,,336,,"0,000",,,,"1,000",,
,,,,,,,,0924.019,,30/09/2026,,335,,"0,000",,,,"10,000",,
,,,,,,,,0625.028,,30/06/2027,,336,,"0,000",,,,"2,000",,
,,,,,,,,L0625.031,,30/06/2027,,341,,"0,000",,,,"1,000",,
,,,,,,,,BD-047/25,,30/07/2027,,332,,"0,000",,,,"3,000",,
,,,,,,,,0725.027,,30/07/2027,,336,,"0,000",,,,"8,000",,
,,,,,,,,BD-047/25,,30/07/2027,,337,,"0,000",,,,"6,000",,
,,,,,,,,0725.027,,30/07/2027,,342,,"0,000",,,,"10,000",,
,,,,,,,,BD-047/25,,30/07/2027,,343,,"0,000",,,,"1,000",,
,,,,,,,,0625.029,,30/07/2027,,501,,"0,000",,,,"14,000",,
,,,,,,,,0725.022,,31/07/2027,,336,,"0,000",,,,"5,000",,
,,,,,,,,0825.032,,30/08/2027,,332,,"0,000",,,,"16,000",,
,,,,,,,,0825.032,,30/08/2027,,334,,"0,000",,,,"1,000",,
,,,,,,,,0825.032,,30/08/2027,,336,,"0,000",,,,"30,000",,
,,,,,,,,0825.032,,30/08/2027,,337,,"0,000",,,,"1,000",,
,,,,,,,,0825.032,,30/08/2027,,347,,"0,000",,,,"10,000",,
,116,URSACOL 300MG COMP-ACIDO URSODESOXICOLICO,,COMP C/30,,"106,000",,1200644,,31/08/2026,,332,,"0,000",,,,"1,000",,
,,,,,,,,1199399,,31/08/2026,,334,,"0,000",,,,"2,000",,
,,,,,,,,1200644,,31/08/2026,,334,,"0,000",,,,"6,000",,
,,,,,,,,1200644,,31/08/2026,,342,,"0,000",,,,"1,000",,
,,,,,,,,1212665,,30/04/2027,,332,,"0,000",,,,"21,000",,
,,,,,,,,1212665,,30/04/2027,,347,,"0,000",,,,"7,000",,
,,,,,,,,1215621,,31/05/2027,,332,,"0,000",,,,"8,000",,
,,,,,,,,1222240,,30/09/2027,,501,,"0,000",,,,"60,000",,
Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,144,AGUA DESTILADA 10ML AMP ISOFARMA,,AMP C/10M,,"9.062,000",,,,,,288,,"0,000",,,,"7,000",,
,,,,,,,,,,,,289,,"0,000",,,,"10,000",,
,,,,,,,,,,,,290,,"0,000",,,,"15,000",,
,,,,,,,,,,,,291,,"0,000",,,,"10,000",,
,,,,,,,,,,,,292,,"0,000",,,,"10,000",,
,,,,,,,,,,,,293,,"0,000",,,,"5,000",,
,,,,,,,,,,,,294,,"0,000",,,,"12,000",,
,,,,,,,,,,,,296,,"0,000",,,,"10,000",,
,,,,,,,,,,,,297,,"0,000",,,,"24,000",,
,,,,,,,,,,,,298,,"0,000",,,,"11,000",,
,,,,,,,,,,,,299,,"0,000",,,,"7,000",,
,,,,,,,,,,,,300,,"0,000",,,,"11,000",,
,,,,,,,,,,,,301,,"0,000",,,,"6,000",,
,,,,,,,,,,,,302,,"0,000",,,,"8,000",,
,,,,,,,,,,,,303,,"0,000",,,,"10,000",,
,,,,,,,,,,,,304,,"0,000",,,,"10,000",,
,,,,,,,,,,,,305,,"0,000",,,,"13,000",,
,,,,,,,,,,,,306,,"0,000",,,,"10,000",,
,,,,,,,,,,,,307,,"0,000",,,,"10,000",,
,,,,,,,,,,,,308,,"0,000",,,,"10,000",,
,,,,,,,,,,,,309,,"0,000",,,,"6,000",,
,,,,,,,,,,,,310,,"0,000",,,,"5,000",,
,,,,,,,,,,,,311,,"0,000",,,,"10,000",,
,,,,,,,,,,,,312,,"0,000",,,,"10,000",,
,,,,,,,,,,,,313,,"0,000",,,,"10,000",,
,,,,,,,,,,,,315,,"0,000",,,,"14,000",,
,,,,,,,,,,,,316,,"0,000",,,,"2,000",,
,,,,,,,,,,,,321,,"0,000",,,,"10,000",,
,,,,,,,,,,,,323,,"0,000",,,,"9,000",,
,,,,,,,,,,,,324,,"0,000",,,,"5,000",,
,,,,,,,,,,,,325,,"0,000",,,,"11,000",,
