,,,,,,,,,,,,,,,,,"% Sobre o
Vl Total"
Seq.,,Produto,,,Unidade,,,,,,,,,,,,
146,708,,CEFTRIAXONA 1.000MG FR/AMP EV ABL,FA C/1000MG,,C,,"4,8117",,405,,"1.948,75",,"67.952,06",,"0,15 %",
147,2403,,CELLCEPT 500MG COMP REV-MICOFENOLATO MOFETILA,COMP C/500MG,,C,,"7,8445",,6,,"47,07",,"67.999,13",,"0,00 %",
148,2926,,CERNE-12 5ML FR/AMP-POLIVITAMINICO,FRASCO/AMPOL,,C,,"27,8826",,11,,"306,71",,"68.305,83",,"0,02 %",
149,175584,,CETROLAC 30MG/ML-1ML AMP IM/EV (TROMETAMINA CETOROLACO),AMP C/30MG,,,,"2,9041",,53,,"153,92",,"68.459,75",,"0,01 %",
150,53382,,CIMETIDINA 150MG/ML-2ML FR/AMP EV/IM TEUTO,FA C/300MG,,C,,"1,7546",,1,,"1,75",,"68.461,50",,"0,00 %",
151,61254,,CIMZIA 200MG/ML-1ML SER PREEN SC-CERTOLIZUMABE(GELAD),SERINGA PREEN,,,,"1.315,5166",,2,,"2.631,03",,"71.092,54",,"0,21 %",
152,33896,,CIRCUITO RESPIRATORIO ALTO FLUXO OPTIFLOW JR-RT330,UNIDADE,,,,"685,2173",,4,,"2.740,87",,"73.833,41",,"0,21 %",
153,158365,,CIRCUITO RESPIRATORIO ANESTESIA C/RAMAL AD 3M-YCAA3R15B3,UNIDADE,,,,"35,4683",,38,,"1.347,80",,"75.181,20",,"0,11 %",
154,200232,,CIRCUITO RESPIRATORIO EXPAN P/ ANESTESIA PED 3M-038021816,UNIDADE,,,,"50,4629",,1,,"50,46",,"75.231,67",,"0,00 %",
155,23820,,CIS 2MG/ML-5ML FR/AMP EV-CISATRACURIO(GELAD),FA C/10MG,,C,,"13,5232",,100,,"1.352,32",,"76.583,99",,"0,11 %",
156,3670,,CITONEURIN 100MG/100MG/5.000MCG DRG-VIT B1/B6/B12,DRAGEA,,C,,"3,0374",,1,,"3,04",,"76.587,03",,"0,00 %",
157,8859,,CLAMP FECHAMENTO NAO ESTERIL CONVATEC-175635,UNIDADE,,C,,"3,6224",,1,,"3,62",,"76.590,65",,"0,00 %",
158,1358,,"CLEXANE 60MG/0,6ML SER SC-ENOXAPARINA",SERINGA PREEN,,,,"27,1762",,9,,"244,59",,"76.835,24",,"0,02 %",
159,1668,,CLINDAMICINA 150MG/ML-4ML AMP EV UNIAO QUIMICA,AMP C/600MG,,,,"3,0034",,55,,"165,19",,"77.000,42",,"0,01 %",
160,40455,,CLISTEROL 120MG/ML-500ML FR RETAL-GLICEROL,FRASC C/500ML,,C,,"11,4435",,4,,"45,77",,"77.046,20",,"0,00 %",
161,892,,"CLOPAM 0,5 MG COMP(CLONAZEPAM)","COMP C/0,5MG",,,,"0,1471",,4,,"0,59",,"77.046,79",,"0,00 %",
162,210356,,CLOPAM 2 MG COMP(CLONAzepam),COMP C/2MG,,,,"2,0000",,3,,"6,00",,"77.052,79",,"0,00 %",
163,210355,,"CLOPAM 2,5 MG/ML-20ML FR SOL ORAL (CLONAzepam)",FRASC C/20ML,,,,"11,4999",,1,,"11,50",,"77.064,29",,"0,00 %",
164,907,,CLOPIDOGREL 75MG COMP REV EMS,COMP C/75MG,,,,"0,7779",,35,,"27,23",,"77.091,51",,"0,00 %",
165,13569,,CLORETO CALCIO 100MG/ML(10%)-10ML AMP EV(MANIPULADO),FRASC C/10ML,,C,,"3,2945",,5,,"16,47",,"77.107,98",,"0,00 %",
166,919,,CLORETO POTASSIO 100MG/ML(10%)-10ML AMP OCTOG EV ISOFARMA,AMP C/10ML,,C,,"0,3831",,301,,"115,30",,"77.223,28",,"0,01 %",
167,921,,"CLORETO POTASSIO 191MG/ML(19,1%)-10ML AMP EV ISOFARMA",AMP C/10ML,,C,,"0,5239",,65,,"34,05",,"77.257,34",,"0,00 %",
168,45350,,"CLORETO SODIO 0,9%-1.000ML FR ISENTO PVC EV HALEX ISTAR",FRASC C/1000ML,,,,"7,5843",,187,,"1.418,26",,"78.675,60",,"0,11 %",
169,939,,"CLORETO SODIO 0,9%-1.000ML PVC EV BAXTER",FRASC C/1000ML,,C,,"5,3314",,89,,"474,49",,"79.150,09",,"0,04 %",
170,45382,,"CLORETO SODIO 0,9%-100ML FR  ISENTO PVC EV HALEX ISTAR",FRASC C/100ML,,,,"4,6891",,129,,"604,89",,"79.754,98",,"0,05 %",
171,941,,"CLORETO SODIO 0,9%-100ML PVC EV BAXTER",FRASC C/100ML,,C,,"2,6757",,1640,,"4.388,09",,"84.143,07",,"0,34 %",
172,78798,,"CLORETO SODIO 0,9%-250ML FR ISENTO PVC EV HALEX ISTAR",FRASC C/250ML,,,,"7,1956",,1,,"7,20",,"84.150,26",,"0,00 %",
173,945,,"CLORETO SODIO 0,9%-250ML PVC EV BAXTER",FRASC C/250ML,,C,,"3,0337",,239,,"725,06",,"84.875,33",,"0,06 %",
174,45381,,"CLORETO SODIO 0,9%-500ML FR ISENTO PVC EV HALEX ISTAR",FRASC C/500ML,,,,"6,5054",,5,,"32,53",,"84.907,86",,"0,00 %",
175,947,,"CLORETO SODIO 0,9%-500ML PVC EV BAXTER",FRASC C/500ML,,C,,"3,3900",,345,,"1.169,55",,"86.077,41",,"0,09 %",
176,10636,,"CLORETO SODIO 0,9%-50ML ISENTO PVC EV B BRAUN",FRASC C/50ML,,C,,"2,4186",,17,,"41,12",,"86.118,53",,"0,00 %",
177,37516,,"CLORETO SODIO 0,9%-50ML PVC EV BAXTER",FRASC C/50ML,,C,,"3,1283",,48,,"150,16",,"86.268,68",,"0,01 %",
178,951,,CLORETO SODIO 200MG/ML(20%)-10ML AMP EV ISOFARMA,AMP C/10ML,,C,,"0,4345",,315,,"136,88",,"86.405,56",,"0,01 %",
,,,,,,,,,,,,,,,,,"% Sobre o
Vl Total"
Seq.,,Produto,,,Unidade,,,,,,,,,,,,
,,,,,,,Cl,,Custo Unitário,,Qtd Consumo,,Vl Custo Período,,Custo Acumulado,,
179,44931,,CLORETO SODIO 500MG CAPS-MANIP,CAPSULA,,,,"0,7495",,4,,"3,00",,"86.408,56",,"0,00 %",
180,171361,,"CLORETO SODIO 9 MG/ML(0,9%)-10 ML AMP EV-ISOFARMA",AMP C/10ML,,,,"0,3284",,3724,,"1.222,86",,"87.631,42",,"0,10 %",
181,45212,,CLORETO SODIO/GLICOSE 500ML FR SF ISENTO PVC EV HALEX ISTAR,FRASC C/500ML,,,,"13,6745",,2,,"27,35",,"87.658,77",,"0,00 %",
182,932,,CLORETO SODIO/GLICOSE 500ML SF PVC EV BAXTER,FRASC C/500ML,,C,,"3,9548",,33,,"130,51",,"87.789,28",,"0,01 %",
183,210500,,CLOREXIDINA ALCOOLICA AZUL 2 %-100ML FR ALMOT TOP-RIOQUIMICA,FRASC C/100ML,,,,"3,7425",,206,,"770,95",,"88.560,22",,"0,06 %",
184,175675,,"CLOREXIDINA AQUOSA CHLORCLEAR 0,2%-100 ML FR ALMOT TOP",FRASC C/100ML,,,,"1,4150",,81,,"114,62",,"88.674,84",,"0,01 %",
185,175970,,CLOREXIDINA DEGERMANTE VIC PHARMA 2% 100ML FR,FRASC C/100ML,,,,"2,3046",,39,,"89,88",,"88.764,72",,"0,01 %",
186,175978,,CLOREXIDINA DEGERMANTE VIC PHARMA 4% 100 ML FR,UNIDADE,,,,"5,1161",,204,,"1.043,68",,"89.808,40",,"0,08 %",
187,12438,,"CLOREXIDINA S/ALCOOL PERIOGARD 0,12%-250ML FR ORAL",FRASC C/250ML,,C,,"22,9421",,4,,"91,77",,"89.900,17",,"0,01 %",
188,1022,,CODEIN 30MG COMP-CODEINA,COMP C/30MG,,C,,"1,6469",,3,,"4,94",,"89.905,11",,"0,00 %",
189,1039,,"COLCHIS 0,5MG COMP-COLCHICINA BASE","COMP C/0,5MG",,C,,"2,2480",,9,,"20,23",,"89.925,34",,"0,00 %",
190,202612,,COLETOR SECRECOES ESTERIL 120ML 10CM BRONQUINHO-402292,UNIDADE,,,,"5,5852",,5,,"27,93",,"89.953,27",,"0,00 %",
191,202610,,"COLETOR SECRECOES MASTER 500ML 0,7X2M FILTRO-401837",UNIDADE,,,,"11,1154",,47,,"522,42",,"90.475,69",,"0,04 %",
192,8441,,COLETOR URINA N/ESTERIL SEGMED 2000ML,UNIDADE,,C,,"0,9106",,665,,"605,53",,"91.081,22",,"0,05 %",
193,201837,,"COMP GAZE EST C/RX SAFE 7,5X7,5CM 13F C/10 NEVE-791060007700",UNIDADE,,,,"1,5395",,253,,"389,49",,"91.470,71",,"0,03 %",
194,1184,,COMPAZ 5MG COMP-DIAZEPAM,COMP C/5MG,,C,,"0,8108",,18,,"14,59",,"91.485,30",,"0,00 %",
195,201192,,COMPRESSA CAMPO OPERAT RX ESTERIL NEVE 10X9CM-791050000900,UNIDADE,,,,"4,6038",,10,,"46,04",,"91.531,34",,"0,00 %",
196,112136,,COMPRESSA CIR ESTERIL MEDI HOUSE EMB DUPLA RX 25X28CM-00045,UNIDADE,,,,"7,5000",,448,,"3.360,00",,"94.891,34",,"0,26 %",
197,216306,,"COMPRESSA CIRURGICA GAZE ESTERIL 7,5X7,5CM-02512",UNIDADE,,,,"0,7000",,337,,"235,90",,"95.127,24",,"0,02 %",
198,37531,,COMPRESSA COTONOIDE NEUROCIRURGICA DEROYAL 13X76MM-30057,UNIDADE,,,,"50,0934",,2,,"100,19",,"95.227,43",,"0,01 %",
199,39475,,COMPRESSA COTONOIDE NEUROCIRURGICA DEROYAL 25X25MM-30059,UNIDADE,,,,"61,6287",,2,,"123,26",,"95.350,69",,"0,01 %",
200,34868,,COMPRESSA COTONOIDE NEUROCIRURGICA DEROYAL 25X76MM-30060,UNIDADE,,,,"180,8787",,15,,"2.713,18",,"98.063,87",,"0,21 %",
201,8455,,COMPRESSA GAZE ESTERIL CREMER 13 FIOS 15X30CM-304084,UNIDADE,,,,"3,9843",,12,,"47,81",,"98.111,68",,"0,00 %",
202,8459,,"COMPRESSA GAZE N/ESTERIL CREMER 9FIO 7,5X7,5CM 500UND-158434",UNIDADE,,C,,"20,1422",,1,,"20,14",,"98.131,82",,"0,00 %",
203,155756,,CONECTOR CONTRASTE S/VALVULA SCW 25CM- 832801,UNIDADE,,,,"37,3371",,139,,"5.189,85",,"103.321,67",,"0,41 %",
204,103718,,CONECTOR MACHO/FEMEA VEDCAP-672619,UNIDADE,,,,"0,2663",,19,,"5,06",,"103.326,73",,"0,00 %",
205,211955,,CONECTOR TRANSICAO EXTREMIDADE DISTAL ENTERAL ENFIT-777444,UNIDADE,,,,"1,3504",,2,,"2,70",,"103.329,43",,"0,00 %",
206,27993,,CONECTOR VALVULADO SF C/LUER S/AGULHA MAXZERO-MZ1000,UNIDADE,,C,,"2,9955",,1444,,"4.325,47",,"107.654,90",,"0,34 %",
207,193928,,CONECTOR/CONEXAO ONCOSAFE ARISURE BAG ACCESS-60514001501,UNIDADE,,,,"16,4906",,5,,"82,45",,"107.737,36",,"0,01 %",
208,208606,,CONJUNTO CATETERIZACAO ARTERIAL 18GA 12CM C/AG-SAC01218PBX,UNIDADE,,,,"140,0000",,2,,"280,00",,"108.017,36",,"0,02 %",
209,208604,,CONJUNTO CATETERIZACAO ARTERIAL 20GA 5CM C/AG-SAC00520PBX ,UNIDADE,,,,"129,9720",,3,,"389,92",,"108.407,27",,"0,03 %",
210,208602,,"CONJUNTO CATETERIZACAO ARTERIAL 24GA 2,5CM-",UNIDADE,,,,"140,0000",,10,,"1.400,00",,"109.807,27",,"0,11 %",
,,,,,,,,,,,,,,,,,"% Sobre o
Vl Total"
Seq.,,Produto,,,Unidade,,,,,,,,,,,,
,,,,,,,Cl,,Custo Unitário,,Qtd Consumo,,Vl Custo Período,,Custo Acumulado,,
,,,SAC00324PBX ,,,,,,,,,,,,,,
211,1889,,CORTISONAL 100MG FR/AMP IM/EV-HIDROCORTISONA,FA C/100MG,,C,,"2,6222",,144,,"377,60",,"110.184,87",,"0,03 %",
212,1891,,CORTISONAL 500MG FR/AMP IM/EV-HIDROCORTISONA,FA C/500MG,,C,,"5,1069",,12,,"61,28",,"110.246,15",,"0,00 %",
213,93360,,COSENTYX 150MG/ML-1ML SER PREEN-SECUQUINUMABE(GELAD),SERINGA PREEN,,,,"2.909,5300",,2,,"5.819,06",,"116.065,21",,"0,45 %",
214,36012,,CREON 25.000UI CAPS GEL-PANCREATINA,CAPSULA,,C,,"4,3564",,42,,"182,97",,"116.248,18",,"0,01 %",
215,41731,,CRESTOR 40MG COMP REV-ROSUVASTATINA,COMP C/40MG,,C,,"9,7683",,47,,"459,11",,"116.707,30",,"0,04 %",
216,208913,,CRISAPINA 5MG COMP REV (OLANZAPINA),COMP C/5MG,,,,"1,4400",,3,,"4,32",,"116.711,62",,"0,00 %",
217,208915,,CRISPRED 20 MG COMP(PREDNISONA) ,COMP C/20MG,,,,"0,4538",,136,,"61,72",,"116.773,33",,"0,00 %",
218,209168,,CRISPRED 5 MG COMP(PREDNISONA),COMP C/5MG,,,,"0,3012",,16,,"4,82",,"116.778,15",,"0,00 %",
219,169969,,CURATIVO CUTIMED SORBACT SWABS BSN 7X9CM-7216500,UNIDADE,,,,"41,1081",,10,,"411,08",,"117.189,23",,"0,03 %",
220,182868,,CURATIVO ESPUMA C/SILIC MEPILEX BORDER SACRUM 22X25CM-282450,UNIDADE,,,,"59,0000",,1,,"59,00",,"117.248,23",,"0,00 %",
221,210698,,CURATIVO FILME TRANSPAR OPSITE FLEXIFIX 15CMX10M-66000375,UNIDADE,,,,"142,1156",,12,,"1.705,39",,"118.953,62",,"0,13 %",
222,8576,,"CURATIVO FILME TRANSPAR TEGADERM IV 5X5,7CM-1610",UNIDADE,,C,,"7,1980",,61,,"439,08",,"119.392,70",,"0,03 %",
223,148161,,CURATIVO FILME TRANSPARENTE LEUKOMED T PLUS 10X25CM-7238203,UNIDADE,,,,"6,4222",,1,,"6,42",,"119.399,12",,"0,00 %",
224,172931,,CURATIVO FILME TRANSPARENTE OPSITE POST OP 25X10CM-66000714,UNIDADE,,,,"7,8800",,40,,"315,20",,"119.714,32",,"0,02 %",
225,8574,,CURATIVO FILME TRANSPARENTE POLIURETANO 6X7CM-4007,UNIDADE,,C,,"1,5267",,30,,"45,80",,"119.760,12",,"0,00 %",
226,28937,,"CURATIVO FILME TRANSPARENTE TEGADERM 8,5X11,5CM-1685",UNIDADE,,,,"5,3623",,139,,"745,36",,"120.505,49",,"0,06 %",
227,15983,,CURATIVO FILME TRANSPARENTE TEGADERM BASIC 6X7CM-1620BR,UNIDADE,,,,"2,0758",,608,,"1.262,11",,"121.767,60",,"0,10 %",
228,8540,,CURATIVO HIDROCOLOIDE DUODERM CGF 10X10CM-187660,UNIDADE,,C,,"18,5008",,3,,"55,50",,"121.823,10",,"0,00 %",
229,97093,,CURATIVO HIDROFIBRA/PRATA AQUACEL AG EXTRA 15X15CM-413568,UNIDADE,,,,"87,9076",,1,,"87,91",,"121.911,01",,"0,01 %",
230,8549,,CURATIVO HIDROGEL AMORFO INTRASITE 25G FR-7313,UNIDADE,,C,,"24,8522",,1,,"24,85",,"121.935,86",,"0,00 %",
231,35685,,"CURATIVO MULTICAMADA ALLEVYN LIFE 21,6X23CM-66801307",UNIDADE,,,,"35,7433",,48,,"1.715,68",,"123.651,54",,"0,13 %",
232,8493,,"CURATIVO NAO ADERENTE ADAPTIC PETROLATUM 7,5X20CM-2013",UNIDADE,,C,,"7,6911",,11,,"84,60",,"123.736,14",,"0,01 %",
233,45674,,CURATIVO REDONDO BLOOD STOP CREMER-345377,UNIDADE,,C,,"0,0402",,1500,,"60,32",,"123.796,46",,"0,00 %",
234,92138,,DALINVI 1.800MG/15ML FR/AMP SC-DARATUMUMABE,FA C/1.800MG,,,,"23.474,9824",,4,,"93.899,93",,"217.696,39",,"7,33 %",
235,205669,,DASATINIBE 100 MG COMP REV-TEVA,COMP C/100MG,,,,"147,2817",,30,,"4.418,45",,"222.114,84",,"0,34 %",
236,206162,,DASATINIBE 20 MG COMP REV-TEVA,COMP C/20MG,,,,"38,4285",,420,,"16.139,99",,"238.254,83",,"1,26 %",
237,11659,,DEPAKENE 250MG CAPS-ACIDO VALPROICO,CAPS C/250MG,,C,,"0,5801",,3,,"1,74",,"238.256,57",,"0,00 %",
238,1287,,DEPAKOTE 250MG COMP REV-DIVALPROATO SODIO,COMP C/250MG,,C,,"1,6302",,8,,"13,04",,"238.269,61",,"0,00 %",
239,1107,,DESALEX 5MG COMP REV-DESLORATADINA,COMP C/5MG,,C,,"5,6481",,5,,"28,24",,"238.297,85",,"0,00 %",
240,208909,,DEX 100 MCG/ML-2ML FR/AMP EV(DEXMEDETOMIDINA),FA C/200MCG,,,,"8,0000",,206,,"1.648,00",,"239.945,85",,"0,13 %",
241,1151,,DEXAMETASONA 4MG COMP EMS,COMP C/4MG,,,,"0,3699",,6,,"2,22",,"239.948,07",,"0,00 %",
242,57420,,"DEXAMETASONA 4MG/ML-2,5ML FR/AMP EV/IM TEUTO",FA C/10MG,,C,,"0,9635",,405,,"390,23",,"240.338,30",,"0,03 %",
243,1127,,DEXAMETASONA ACETATO 1MG/G-10G BG CREM TOP EMS,BISN C/10G,,C,,"3,7866",,1,,"3,79",,"240.342,09",,"0,00 %",
244,1782,,DIAMICRON MR 30MG COMP LIB ,COMPRIMIDO,,C,,"1,3940",,18,,"25,09",,"240.367,18",,"0,00 %",
,,,,,,,,,,,,,,,,,"% Sobre o
Vl Total"
Seq.,,Produto,,,Unidade,,,,,,,,,,,,
,,,,,,,Cl,,Custo Unitário,,Qtd Consumo,,Vl Custo Período,,Custo Acumulado,,
,,,CONT-GLICLAZIDA,,,,,,,,,,,,,,
245,1206,,DICLOFENACO SODIO 25MG/ML-3ML AMP IM UNIAO QUIMICA,AMP C/75MG,,C,,"2,1679",,5,,"10,84",,"240.378,02",,"0,00 %",
246,1221,,DIFENIDRIN 50MG/ML-1ML AMP IM/EV-DIFENIDRAMINA,AMP C/50MG,,C,,"17,9894",,34,,"611,64",,"240.989,66",,"0,05 %",
247,93829,,DIGESTINA 5MG/ML-2ML AMP EV/IM-BROMOPRIDA,AMP C/10MG,,,,"1,3334",,129,,"172,01",,"241.161,67",,"0,01 %",
248,3644,,DILACORON 80MG COMP REV-VERAPAMIL,COMP C/80MG,,C,,"1,2707",,1,,"1,27",,"241.162,94",,"0,00 %",
249,2460,,"DIMORF 0,2MG/ML-1ML AMP IM/EV-MORFINA","AMP C/0,2MG",,C,,"5,2590",,8,,"42,07",,"241.205,01",,"0,00 %",
250,12116,,DIMORF 10MG COMP-MORFINA,COMP C/10MG,,C,,"0,7882",,7,,"5,52",,"241.210,53",,"0,00 %",
251,2463,,DIMORF 10MG/ML-1ML AMP IM/EV-MORFINA,AMP C/10MG,,C,,"3,9992",,68,,"271,95",,"241.482,48",,"0,02 %",
252,11347,,DIMORF 1MG/ML-2ML AMP IM/EV-MORFINA,AMP C/2MG,,C,,"5,0168",,36,,"180,61",,"241.663,08",,"0,01 %",
253,3602,,DIOVAN 320MG COMP REV-VALSARTANA,COMP C/320MG,,C,,"4,8248",,68,,"328,09",,"241.991,17",,"0,03 %",
254,3605,,DIOVAN 80MG COMP REV-VALSARTANA,COMP C/80MG,,C,,"3,4811",,4,,"13,92",,"242.005,10",,"0,00 %",
255,159908,,DIPIRONA 50 MG/ML-100 ML FR SOL-ACHE,FRASC C/100ML,,,,"6,2743",,3,,"18,82",,"242.023,92",,"0,00 %",
256,94103,,DIPIRONA 500MG COMP EMS,COMP C/500MG,,,,"0,1563",,32,,"5,00",,"242.028,92",,"0,00 %",
257,94106,,DIPIRONA 500MG/ML-10ML FR GTS EMS,FA C/10ML,,,,"2,7151",,16,,"43,44",,"242.072,36",,"0,00 %",
258,32689,,DIPIRONA 500MG/ML-2ML AMP EV/IM TEUTO,AMP 1000MG,,C,,"0,7303",,891,,"650,70",,"242.723,06",,"0,05 %",
259,20166,,"DIPROGENTA 0,64/1MG/G-30G BG CREM-BETAMET DIP/GENTAMICINA",BISN C/30G,,C,,"36,4000",,10,,"364,00",,"243.087,06",,"0,03 %",
260,42239,,DISPOSITIVO DISSECCAO VENOSA ESTERIL N8-299141,UNIDADE,,C,,"15,4344",,1,,"15,43",,"243.102,49",,"0,00 %",
261,175784,,DISPOSITIVO FIXACAO CATETER STATLOCK PICC PLUS-VPPCSPCE,UNIDADE,,,,"30,5886",,2,,"61,18",,"243.163,67",,"0,00 %",
262,8883,,DISPOSITIVO INCONTINENCIA URINARIA MASC C/PRESERV C/SONDA,UNIDADE,,C,,"2,9574",,3,,"8,87",,"243.172,54",,"0,00 %",
263,16188,,DISPOSITIVO TRANSFERENCIA FLUIDOS TRANSOFIX-4090500,UNIDADE,,C,,"1,5663",,139,,"217,71",,"243.390,25",,"0,02 %",
264,208627,,"DOBUTAMINA 12,5 MG/ML-20ML AMP EV-HYPOFARMA",AMP C/250MG,,,,"6,3954",,4,,"25,58",,"243.415,83",,"0,00 %",
265,109847,,DOCELIBBS 20MG/ML-1ML FR/AMP EV-DOCETAXEL,FA C/20MG,,,,"82,2600",,3,,"246,78",,"243.662,61",,"0,02 %",
266,109851,,DOCELIBBS 20MG/ML-4ML FR/AMP EV-DOCETAXEL,FA C/80MG,,,,"329,5333",,4,,"1.318,13",,"244.980,75",,"0,10 %",
267,32400,,DOMPERIDONA 10MG COMP EMS,COMP C/10MG,,C,,"0,0849",,116,,"9,85",,"244.990,59",,"0,00 %",
268,1295,,DOMPERIDONA 1MG/ML-100ML FR SUSP MEDLEY,FRASC C/100ML,,C,,"14,6118",,1,,"14,61",,"245.005,21",,"0,00 %",
269,3511,,DONAREN 50MG COMP REV-TRAZODONA,COMP C/50MG,,C,,"0,7525",,18,,"13,54",,"245.018,75",,"0,00 %",
270,3509,,DONAREN RETARD 150MG COMP LIB PROL-TRAZODONA,COMP C/150MG,,C,,"4,7050",,2,,"9,41",,"245.028,16",,"0,00 %",
271,1303,,DOPACRIS 5MG/ML-10ML AMP EV-DOPAMINA,AMP C/50MG,,C,,"4,4670",,10,,"44,67",,"245.072,83",,"0,00 %",
272,36811,,DORMIRE 5MG/ML-10ML AMP IM/EV-MIDAZOLAM,AMP C/50MG,,C,,"6,0118",,8,,"48,09",,"245.120,93",,"0,00 %",
273,2420,,DORMIRE 5MG/ML-3ML AMP IM/EV-MIDAZOLAM,AMP C/15MG,,C,,"2,9057",,37,,"107,51",,"245.228,44",,"0,01 %",
274,85,,"DOTAREM 0,5MMOL/ML-10ML FR/AMP EV-ACIDO GADOTERICO",FA C/5MMOL,,C,,"34,0000",,13,,"442,00",,"245.670,44",,"0,03 %",
275,3677,,DRAMIN B6 DL 3/5/100/100MG/ML-10ML AMP EV-DIM/PIR/GLI/FRU,AMPOLA,,C,,"8,1068",,181,,"1.467,34",,"247.137,77",,"0,11 %",
276,202616,,"DRENO SUCCAO 3,2MM 500ML SANFONADO-406818",UNIDADE,,,,"15,1616",,7,,"106,13",,"247.243,90",,"0,01 %",
277,202617,,"DRENO SUCCAO 4,8MM 500ML SANFONADO-406887",UNIDADE,,,,"17,5146",,11,,"192,66",,"247.436,57",,"0,02 %",
278,479,,DULCOLAX 5MG DRG-BISACODIL,DRAGEA,,C,,"0,8161",,6,,"4,90",,"247.441,46",,"0,00 %",
279,104503,,DULOXETINA 30MG CAPS LIB PROL ACHE,CAPS C/30MG,,,,"2,3330",,17,,"39,66",,"247.481,12",,"0,00 %",
280,422,,DUOFLAM 5/2MG-1ML AMP IM (BETAMETASONA DIP/FOSF DIS),AMPOLA,,,,"4,7951",,57,,"273,32",,"247.754,45",,"0,02 %",
281,12194,,EBIX 10MG COMP-MEMANTINA,COMP C/10MG,,C,,"6,3038",,5,,"31,52",,"247.785,97",,"0,00 %",
282,3636,,EFEXOR XR 75MG CAPS GEL LIB ,CAPS C/75MG,,C,,"11,8420",,6,,"71,05",,"247.857,02",,"0,01 %",
,,,,,,,,,,,,,,,,,"% Sobre o
Vl Total"
Seq.,,Produto,,,Unidade,,,,,,,,,,,,
,,,,,,,Cl,,Custo Unitário,,Qtd Consumo,,Vl Custo Período,,Custo Acumulado,,
,,,PROL-VENLAFAXINA,,,,,,,,,,,,,,
283,8648,,ELETRODO DESCART ECG MEDI TRACE 200 ADULTO-31050522,UNIDADE,,,,"0,3463",,5025,,"1.740,21",,"249.597,22",,"0,14 %",
284,8644,,ELETRODO DESCART MONIT CARDIACA NEO/PED RETANG 3 UND-2269T,UNIDADE,,C,,"16,5130",,159,,"2.625,57",,"252.222,80",,"0,20 %",
285,8646,,ELETRODO DESCART RESSONANCIA/RAIOX ADULTO-RT630,UNIDADE,,C,,"1,2576",,9,,"11,32",,"252.234,11",,"0,00 %",
286,209916,,ELETRODO NEUTRO DUAL REM ADULTO APAISADA-I2510,UNIDADE,,,,"6,0490",,23,,"139,13",,"252.373,24",,"0,01 %",
287,47189,,"ELIGARD 22,5MG SER PREEN SC-LEUPRORRELINA(GELAD)",SERINGA PREEN,,,,"533,4188",,1,,"533,42",,"252.906,66",,"0,04 %",
288,204957,,ELOVIE 25 MG/ML-4ML FR/AMP EV (BEVACIZUMABE),FA C/100MG,,,,"786,2800",,24,,"18.870,72",,"271.777,38",,"1,47 %",
289,43813,,EMBALAGEM PLASTICA ESTERIL 80X120CM-204061,UNIDADE,,C,,"7,3726",,12,,"88,47",,"271.865,85",,"0,01 %",
290,208629,,"EMBO 2,5 MG COMP REV (APIXABANA) ",COMPRIMIDO,,,,"1,4445",,223.2,,"322,42",,"272.188,27",,"0,03 %",
291,208630,,EMBO 5 MG COMP REV (APIXABANA) ,COMPRIMIDO,,,,"1,3719",,20,,"27,44",,"272.215,71",,"0,00 %",
292,32058,,ENCRISE 20UI/ML-1ML AMP IM/EV/SC-VASOPRESSINA,AMP C/ 20UI,,C,,"26,8187",,12,,"321,82",,"272.537,53",,"0,03 %",
293,82,,ENDOFOLIN 5MG COMP REV-ACIDO FOLICO,COMP C/5MG,,C,,"0,8752",,94,,"82,27",,"272.619,80",,"0,01 %",
294,29666,,ENTRESTO 50 MG COMP REV (SACUBITRILVALSARTANA),COMP C/50MG,,C,,"2,5990",,19,,"49,38",,"272.669,18",,"0,00 %",
295,46454,,ENTYVIO 300MG FR/AMP EV-VEDOLIZUMABE,FA C/300MG,,C,,"17.931,6500",,1,,"17.931,65",,"290.600,83",,"1,40 %",
296,40168,,EPREX 10.000UI/ML-1ML SER PREEN EV/SC-ALFAEPOETINA(GELAD),SERINGA PREEN,,C,,"155,8188",,8,,"1.246,55",,"291.847,39",,"0,10 %",
297,12217,,EPREX 40.000UI/ML-1ML SER PREEN EV/SC-ALFAEPOETINA(GELAD),SERINGA PREEN,,C,,"612,1564",,3,,"1.836,47",,"293.683,85",,"0,14 %",
298,43184,,EQUIPO BOMBA ENTERAL AIR TK-402112P,UNIDADE,,C,,"13,4649",,3,,"40,39",,"293.724,25",,"0,00 %",
299,109809,,EQUIPO BOMBA IL PVC FRESENIUS-BRM46441600SSA,UNIDADE,,,,"14,9499",,6,,"89,70",,"293.813,95",,"0,01 %",
300,147866,,EQUIPO BOMBA INFUSOR AUTOFUSER 100ML-SAF102,UNIDADE,,,,"182,1440",,6,,"1.092,86",,"294.906,81",,"0,09 %",
301,199970,,EQUIPO BOMBA INFUSOR AUTOFUSER 150ML-SAF156,UNIDADE,,,,"203,6686",,1,,"203,67",,"295.110,48",,"0,02 %",
302,136368,,EQUIPO BOMBA PARENT  PVC VLSP62 285CM-BRML46443400Y,UNIDADE,,,,"16,0437",,1,,"16,04",,"295.126,53",,"0,00 %",
